"country","year","iso3","exrates"
"Benin",2006-03-01,"BEN",545.72
"Benin",2006-02-01,"BEN",549.45
"Benin",2006-01-01,"BEN",541.97
"Benin",2005-12-01,"BEN",553.27
"Benin",2005-11-01,"BEN",556.57
"Benin",2005-10-01,"BEN",545.97
"Benin",2005-09-01,"BEN",535.2
"Benin",2005-08-01,"BEN",533.63
"Benin",2005-07-01,"BEN",544.94
"Benin",2005-06-01,"BEN",539.22
"Benin",2005-05-01,"BEN",516.75
"Benin",2005-04-01,"BEN",507
"Benin",2005-03-01,"BEN",496.91
"Benin",2005-02-01,"BEN",504.03
"Benin",2005-01-01,"BEN",499.99
"Benin",2004-12-01,"BEN",489.24
"Benin",2004-11-01,"BEN",504.92
"Benin",2004-10-01,"BEN",525.2
"Benin",2004-09-01,"BEN",536.89
"Benin",2004-08-01,"BEN",538.73
"Benin",2004-07-01,"BEN",534.78
"Benin",2004-06-01,"BEN",540.4
"Benin",2004-05-01,"BEN",546.3
"Benin",2004-04-01,"BEN",547.3
"Benin",2004-03-01,"BEN",534.97
"Benin",2004-02-01,"BEN",518.69
"Benin",2004-01-01,"BEN",520.06
"Benin",2003-12-01,"BEN",533.92
"Benin",2003-11-01,"BEN",560.55
"Benin",2003-10-01,"BEN",561.03
"Benin",2003-09-01,"BEN",584.54
"Benin",2003-08-01,"BEN",588.9
"Benin",2003-07-01,"BEN",576.83
"Benin",2003-06-01,"BEN",562.43
"Benin",2003-05-01,"BEN",566.37
"Benin",2003-04-01,"BEN",604.7
"Benin",2003-03-01,"BEN",607
"Benin",2003-02-01,"BEN",608.89
"Benin",2003-01-01,"BEN",617.55
"Benin",2002-12-01,"BEN",644.2
"Benin",2002-11-01,"BEN",655.06
"Benin",2002-10-01,"BEN",668.59
"Benin",2002-09-01,"BEN",668.8
"Benin",2002-08-01,"BEN",670.88
"Benin",2002-07-01,"BEN",661.13
"Benin",2002-06-01,"BEN",686.55
"Benin",2002-05-01,"BEN",715.33
"Benin",2002-04-01,"BEN",740.49
"Benin",2002-03-01,"BEN",748.98
"Benin",2002-02-01,"BEN",753.94
"Benin",2002-01-01,"BEN",742.63
"Botswana",2020-07-01,"BWA",11.59113026
"Botswana",2020-06-01,"BWA",11.71836089
"Botswana",2020-05-01,"BWA",12.0529346
"Botswana",2020-04-01,"BWA",12.1359922
"Botswana",2020-03-01,"BWA",11.47837182
"Botswana",2020-02-01,"BWA",11.01993417
"Botswana",2020-01-01,"BWA",10.7485832
"Botswana",2019-12-01,"BWA",10.76150482
"Botswana",2019-11-01,"BWA",10.89231679
"Botswana",2019-10-01,"BWA",10.97429665
"Botswana",2019-09-01,"BWA",10.94382383
"Botswana",2019-08-01,"BWA",11.05053977
"Botswana",2019-07-01,"BWA",10.60680782
"Botswana",2019-06-01,"BWA",10.77699611
"Botswana",2019-05-01,"BWA",10.7581482
"Botswana",2019-04-01,"BWA",10.63884519
"Botswana",2019-03-01,"BWA",10.70638734
"Botswana",2019-02-01,"BWA",10.51090743
"Botswana",2019-01-01,"BWA",10.5252052
"Botswana",2018-12-01,"BWA",10.67943824
"Botswana",2018-11-01,"BWA",10.62368437
"Botswana",2018-10-01,"BWA",10.73582155
"Botswana",2018-09-01,"BWA",10.77762822
"Botswana",2018-08-01,"BWA",10.56339747
"Botswana",2018-07-01,"BWA",10.2952322
"Botswana",2018-06-01,"BWA",10.21917728
"Botswana",2018-05-01,"BWA",9.907700489
"Botswana",2018-04-01,"BWA",9.659182941
"Botswana",2018-03-01,"BWA",9.55826799
"Botswana",2018-02-01,"BWA",9.553354359
"Botswana",2018-01-01,"BWA",9.669078334
"Botswana",2017-12-01,"BWA",10.13264906
"Botswana",2017-11-01,"BWA",10.49735276
"Botswana",2017-10-01,"BWA",10.36602344
"Botswana",2017-09-01,"BWA",10.15314395
"Botswana",2017-08-01,"BWA",10.20216435
"Botswana",2017-07-01,"BWA",10.2474329
"Botswana",2017-06-01,"BWA",10.21857154
"Botswana",2017-05-01,"BWA",10.36131702
"Botswana",2017-04-01,"BWA",10.5025689
"Botswana",2017-03-01,"BWA",10.32423262
"Botswana",2017-02-01,"BWA",10.42008614
"Botswana",2017-01-01,"BWA",10.59037998
"Botswana",2016-12-01,"BWA",10.7486719
"Botswana",2016-11-01,"BWA",10.71456552
"Botswana",2016-10-01,"BWA",10.64780808
"Botswana",2016-09-01,"BWA",10.59427809
"Botswana",2016-08-01,"BWA",10.50948526
"Botswana",2016-07-01,"BWA",10.78069179
"Botswana",2016-06-01,"BWA",10.93614227
"Botswana",2016-05-01,"BWA",11.06099536
"Botswana",2016-04-01,"BWA",10.81315849
"Botswana",2016-03-01,"BWA",11.1684976
"Botswana",2016-02-01,"BWA",11.27021539
"Botswana",2016-01-01,"BWA",11.50870298
"Botswana",2015-12-01,"BWA",11.02779181
"Botswana",2015-11-01,"BWA",10.73444456
"Botswana",2015-10-01,"BWA",10.38911034
"Botswana",2015-09-01,"BWA",10.4439431
"Botswana",2015-08-01,"BWA",10.16404131
"Botswana",2015-07-01,"BWA",10.00465264
"Botswana",2015-06-01,"BWA",9.919614956
"Botswana",2015-05-01,"BWA",9.797526624
"Botswana",2015-04-01,"BWA",9.897104788
"Botswana",2015-03-01,"BWA",9.915903667
"Botswana",2015-02-01,"BWA",9.59275505
"Botswana",2015-01-01,"BWA",9.582084582
"Botswana",2014-12-01,"BWA",9.442929216
"Botswana",2014-11-01,"BWA",9.229686473
"Botswana",2014-10-01,"BWA",9.160279033
"Botswana",2014-09-01,"BWA",9.095994506
"Botswana",2014-08-01,"BWA",8.872198934
"Botswana",2014-07-01,"BWA",8.836177593
"Botswana",2014-06-01,"BWA",8.82744419
"Botswana",2014-05-01,"BWA",8.706173229
"Botswana",2014-04-01,"BWA",8.761589693
"Botswana",2014-03-01,"BWA",8.846189293
"Botswana",2014-02-01,"BWA",8.969294329
"Botswana",2014-01-01,"BWA",8.919722532
"Botswana",2013-12-01,"BWA",8.696009313
"Botswana",2013-11-01,"BWA",8.638722538
"Botswana",2013-10-01,"BWA",8.465604937
"Botswana",2013-09-01,"BWA",8.544450121
"Botswana",2013-08-01,"BWA",8.598116498
"Botswana",2013-07-01,"BWA",8.573241108
"Botswana",2013-06-01,"BWA",8.587912693
"Botswana",2013-05-01,"BWA",8.307187376
"Botswana",2013-04-01,"BWA",8.163844647
"Botswana",2013-03-01,"BWA",8.209834261
"Botswana",2013-02-01,"BWA",8.00015361
"Botswana",2013-01-01,"BWA",7.93496179
"Botswana",2012-12-01,"BWA",7.83337182
"Botswana",2012-11-01,"BWA",7.962711406
"Botswana",2012-10-01,"BWA",7.85579613
"Botswana",2012-09-01,"BWA",7.657256791
"Botswana",2012-08-01,"BWA",7.713288011
"Botswana",2012-07-01,"BWA",7.714411097
"Botswana",2012-06-01,"BWA",7.763871932
"Botswana",2012-05-01,"BWA",7.599909
"Botswana",2012-04-01,"BWA",7.376664224
"Botswana",2012-03-01,"BWA",7.234700808
"Botswana",2012-02-01,"BWA",7.224464666
"Botswana",2012-01-01,"BWA",7.435826396
"Botswana",2011-12-01,"BWA",7.506699066
"Botswana",2011-11-01,"BWA",7.424880439
"Botswana",2011-10-01,"BWA",7.290236012
"Botswana",2011-09-01,"BWA",7.045668917
"Botswana",2011-08-01,"BWA",6.70322907
"Botswana",2011-07-01,"BWA",6.548716243
"Botswana",2011-06-01,"BWA",6.532394048
"Botswana",2011-05-01,"BWA",6.559221849
"Botswana",2011-04-01,"BWA",6.46998058
"Botswana",2011-03-01,"BWA",6.592357615
"Botswana",2011-02-01,"BWA",6.759699174
"Botswana",2011-01-01,"BWA",6.627738651
"Botswana",2010-12-01,"BWA",6.568247765
"Botswana",2010-11-01,"BWA",6.603861145
"Botswana",2010-10-01,"BWA",6.540282262
"Botswana",2010-09-01,"BWA",6.714376127
"Botswana",2010-08-01,"BWA",6.813684487
"Botswana",2010-07-01,"BWA",6.954338682
"Botswana",2010-06-01,"BWA",7.063199096
"Botswana",2010-05-01,"BWA",7.04167791
"Botswana",2010-04-01,"BWA",6.775843093
"Botswana",2010-03-01,"BWA",6.789061084
"Botswana",2010-02-01,"BWA",6.887623275
"Botswana",2010-01-01,"BWA",6.71425991
"Botswana",2009-12-01,"BWA",6.68311141
"Botswana",2009-11-01,"BWA",6.653121762
"Botswana",2009-10-01,"BWA",6.633889441
"Botswana",2009-09-01,"BWA",6.651534172
"Botswana",2009-08-01,"BWA",6.892928547
"Botswana",2009-07-01,"BWA",6.910362705
"Botswana",2009-06-01,"BWA",6.947284487
"Botswana",2009-05-01,"BWA",7.144058539
"Botswana",2009-04-01,"BWA",7.489738862
"Botswana",2009-03-01,"BWA",7.963364768
"Botswana",2009-02-01,"BWA",7.984930777
"Botswana",2009-01-01,"BWA",7.855141909
"Botswana",2008-12-01,"BWA",7.852179137
"Botswana",2008-11-01,"BWA",7.99580118
"Botswana",2008-10-01,"BWA",7.7337437
"Botswana",2008-09-01,"BWA",6.818548572
"Botswana",2008-08-01,"BWA",6.558734563
"Botswana",2008-07-01,"BWA",6.443225579
"Botswana",2008-06-01,"BWA",6.61078433
"Botswana",2008-05-01,"BWA",6.432935632
"Botswana",2008-04-01,"BWA",6.478767042
"Botswana",2008-03-01,"BWA",6.566041889
"Botswana",2008-02-01,"BWA",6.452598499
"Botswana",2008-01-01,"BWA",6.108936524
"Botswana",2007-12-01,"BWA",6.063302393
"Botswana",2007-11-01,"BWA",5.958030151
"Botswana",2007-10-01,"BWA",6.009233457
"Botswana",2007-09-01,"BWA",6.210049546
"Botswana",2007-08-01,"BWA",6.272910569
"Botswana",2007-07-01,"BWA",6.131902945
"Botswana",2007-06-01,"BWA",6.244640334
"Botswana",2007-05-01,"BWA",6.132198783
"Botswana",2007-04-01,"BWA",6.165136922
"Botswana",2007-03-01,"BWA",6.295031127
"Botswana",2007-02-01,"BWA",6.182614159
"Botswana",2007-01-01,"BWA",6.158792209
"Botswana",2006-12-01,"BWA",6.026104526
"Botswana",2006-11-01,"BWA",6.178497125
"Botswana",2006-10-01,"BWA",6.392759975
"Botswana",2006-09-01,"BWA",6.249565818
"Botswana",2006-08-01,"BWA",5.930865017
"Botswana",2006-07-01,"BWA",6.000579882
"Botswana",2006-06-01,"BWA",5.918968532
"Botswana",2006-05-01,"BWA",5.519292068
"Botswana",2006-04-01,"BWA",5.40565787
"Botswana",2006-03-01,"BWA",5.509285116
"Botswana",2006-02-01,"BWA",5.402705121
"Botswana",2006-01-01,"BWA",5.348353908
"Botswana",2005-12-01,"BWA",5.500146244
"Botswana",2005-11-01,"BWA",5.638761035
"Botswana",2005-10-01,"BWA",5.551657227
"Botswana",2005-09-01,"BWA",5.378045409
"Botswana",2005-08-01,"BWA",5.41447013
"Botswana",2005-07-01,"BWA",5.527046213
"Botswana",2005-06-01,"BWA",5.52242346
"Botswana",2005-05-01,"BWA",4.719539874
"Botswana",2005-04-01,"BWA",4.558655626
"Botswana",2005-03-01,"BWA",4.492539324
"Botswana",2005-02-01,"BWA",4.48752472
"Botswana",2005-01-01,"BWA",4.450761252
"Botswana",2004-12-01,"BWA",4.317290994
"Botswana",2004-11-01,"BWA",4.502964527
"Botswana",2004-10-01,"BWA",4.694465517
"Botswana",2004-09-01,"BWA",4.776957464
"Botswana",2004-08-01,"BWA",4.73497718
"Botswana",2004-07-01,"BWA",4.578167737
"Botswana",2004-06-01,"BWA",4.726902608
"Botswana",2004-05-01,"BWA",4.910326989
"Botswana",2004-04-01,"BWA",4.805159607
"Botswana",2004-03-01,"BWA",4.81900998
"Botswana",2004-02-01,"BWA",4.78766529
"Botswana",2004-01-01,"BWA",4.58128626
"Botswana",2003-12-01,"BWA",4.416377176
"Botswana",2003-11-01,"BWA",4.543260294
"Botswana",2003-10-01,"BWA",4.653549277
"Botswana",2003-09-01,"BWA",4.840363845
"Botswana",2003-08-01,"BWA",4.887369317
"Botswana",2003-07-01,"BWA",4.952243475
"Botswana",2003-06-01,"BWA",5.066146528
"Botswana",2003-05-01,"BWA",4.980291058
"Botswana",2003-04-01,"BWA",5.041307435
"Botswana",2003-03-01,"BWA",5.199806446
"Botswana",2003-02-01,"BWA",5.321412592
"Botswana",2003-01-01,"BWA",5.475003916
"Botswana",2002-12-01,"BWA",5.607670703
"Botswana",2002-11-01,"BWA",5.923765098
"Botswana",2002-10-01,"BWA",6.20671754
"Botswana",2002-09-01,"BWA",6.298952498
"Botswana",2002-08-01,"BWA",6.29921857
"Botswana",2002-07-01,"BWA",6.102657925
"Botswana",2002-06-01,"BWA",6.187346488
"Botswana",2002-05-01,"BWA",6.201356788
"Botswana",2002-04-01,"BWA",6.617693052
"Botswana",2002-03-01,"BWA",6.774046984
"Botswana",2002-02-01,"BWA",6.77290597
"Botswana",2002-01-01,"BWA",6.848322529
"Central African Republic",2020-07-01,"CAF",579.3669722
"Central African Republic",2020-06-01,"CAF",582.84
"Central African Republic",2020-05-01,"CAF",601.69
"Central African Republic",2020-04-01,"CAF",603.91
"Central African Republic",2020-03-01,"CAF",592.91
"Central African Republic",2020-02-01,"CAF",601.52
"Central African Republic",2020-01-01,"CAF",590.93
"Central African Republic",2019-12-01,"CAF",590.24
"Central African Republic",2019-11-01,"CAF",593.58
"Central African Republic",2019-10-01,"CAF",593.49
"Central African Republic",2019-09-01,"CAF",596.11
"Central African Republic",2019-08-01,"CAF",589.56
"Central African Republic",2019-07-01,"CAF",584.72
"Central African Republic",2019-06-01,"CAF",580.83
"Central African Republic",2019-05-01,"CAF",586.48
"Central African Republic",2019-04-01,"CAF",583.68
"Central African Republic",2019-03-01,"CAF",580.37
"Central African Republic",2019-02-01,"CAF",577.88
"Central African Republic",2019-01-01,"CAF",574.57
"Central African Republic",2018-12-01,"CAF",576.2
"Central African Republic",2018-11-01,"CAF",577.08
"Central African Republic",2018-10-01,"CAF",571.19
"Central African Republic",2018-09-01,"CAF",562.63
"Central African Republic",2018-08-01,"CAF",567.98
"Central African Republic",2018-07-01,"CAF",561.33
"Central African Republic",2018-06-01,"CAF",561.69
"Central African Republic",2018-05-01,"CAF",555.32
"Central African Republic",2018-04-01,"CAF",534.33
"Central African Republic",2018-03-01,"CAF",531.73
"Central African Republic",2018-02-01,"CAF",531.23
"Central African Republic",2018-01-01,"CAF",537.69
"Central African Republic",2017-12-01,"CAF",554.2
"Central African Republic",2017-11-01,"CAF",558.83
"Central African Republic",2017-10-01,"CAF",557.98
"Central African Republic",2017-09-01,"CAF",550.55
"Central African Republic",2017-08-01,"CAF",555.58
"Central African Republic",2017-07-01,"CAF",569.85
"Central African Republic",2017-06-01,"CAF",584.14
"Central African Republic",2017-05-01,"CAF",593.22
"Central African Republic",2017-04-01,"CAF",611.75
"Central African Republic",2017-03-01,"CAF",613.92
"Central African Republic",2017-02-01,"CAF",616.35
"Central African Republic",2017-01-01,"CAF",617.99
"Central African Republic",2016-12-01,"CAF",622.18
"Central African Republic",2016-11-01,"CAF",607.43
"Central African Republic",2016-10-01,"CAF",594.92
"Central African Republic",2016-09-01,"CAF",585.04
"Central African Republic",2016-08-01,"CAF",585.06
"Central African Republic",2016-07-01,"CAF",592.63
"Central African Republic",2016-06-01,"CAF",584.17
"Central African Republic",2016-05-01,"CAF",579.92
"Central African Republic",2016-04-01,"CAF",578.49
"Central African Republic",2016-03-01,"CAF",590.97
"Central African Republic",2016-02-01,"CAF",591.33
"Central African Republic",2016-01-01,"CAF",604.03
"Central African Republic",2015-12-01,"CAF",603.06
"Central African Republic",2015-11-01,"CAF",610.99
"Central African Republic",2015-10-01,"CAF",583.85
"Central African Republic",2015-09-01,"CAF",584.57
"Central African Republic",2015-08-01,"CAF",588.88
"Central African Republic",2015-07-01,"CAF",596.55
"Central African Republic",2015-06-01,"CAF",584.99
"Central African Republic",2015-05-01,"CAF",588.33
"Central African Republic",2015-04-01,"CAF",608.53
"Central African Republic",2015-03-01,"CAF",605.26
"Central African Republic",2015-02-01,"CAF",577.95
"Central African Republic",2015-01-01,"CAF",564.44
"Central African Republic",2014-12-01,"CAF",531.94
"Central African Republic",2014-11-01,"CAF",525.94
"Central African Republic",2014-10-01,"CAF",517.61
"Central African Republic",2014-09-01,"CAF",508.44
"Central African Republic",2014-08-01,"CAF",492.6
"Central African Republic",2014-07-01,"CAF",484.49
"Central African Republic",2014-06-01,"CAF",482.59
"Central African Republic",2014-05-01,"CAF",477.68
"Central African Republic",2014-04-01,"CAF",474.9
"Central African Republic",2014-03-01,"CAF",474.56
"Central African Republic",2014-02-01,"CAF",480.26
"Central African Republic",2014-01-01,"CAF",481.96
"Central African Republic",2013-12-01,"CAF",478.67
"Central African Republic",2013-11-01,"CAF",486.15
"Central African Republic",2013-10-01,"CAF",481.08
"Central African Republic",2013-09-01,"CAF",491.43
"Central African Republic",2013-08-01,"CAF",492.85
"Central African Republic",2013-07-01,"CAF",501.49
"Central African Republic",2013-06-01,"CAF",497.36
"Central African Republic",2013-05-01,"CAF",505.28
"Central African Republic",2013-04-01,"CAF",503.58
"Central African Republic",2013-03-01,"CAF",506
"Central African Republic",2013-02-01,"CAF",491.02
"Central African Republic",2013-01-01,"CAF",493.64
"Central African Republic",2012-12-01,"CAF",499.99
"Central African Republic",2012-11-01,"CAF",511.36
"Central African Republic",2012-10-01,"CAF",505.59
"Central African Republic",2012-09-01,"CAF",510.25
"Central African Republic",2012-08-01,"CAF",529
"Central African Republic",2012-07-01,"CAF",533.8
"Central African Republic",2012-06-01,"CAF",523.66
"Central African Republic",2012-05-01,"CAF",512.91
"Central African Republic",2012-04-01,"CAF",498.38
"Central African Republic",2012-03-01,"CAF",496.9
"Central African Republic",2012-02-01,"CAF",496.03
"Central African Republic",2012-01-01,"CAF",508.3
"Central African Republic",2011-12-01,"CAF",497.73
"Central African Republic",2011-11-01,"CAF",483.9
"Central African Republic",2011-10-01,"CAF",478.58
"Central African Republic",2011-09-01,"CAF",476.37
"Central African Republic",2011-08-01,"CAF",457.33
"Central African Republic",2011-07-01,"CAF",459.86
"Central African Republic",2011-06-01,"CAF",455.89
"Central African Republic",2011-05-01,"CAF",457.16
"Central African Republic",2011-04-01,"CAF",454.21
"Central African Republic",2011-03-01,"CAF",468.57
"Central African Republic",2011-02-01,"CAF",480.59
"Central African Republic",2011-01-01,"CAF",491
"Central African Republic",2010-12-01,"CAF",496.18
"Central African Republic",2010-11-01,"CAF",480.17
"Central African Republic",2010-10-01,"CAF",471.99
"Central African Republic",2010-09-01,"CAF",502
"Central African Republic",2010-08-01,"CAF",508.72
"Central African Republic",2010-07-01,"CAF",513.67
"Central African Republic",2010-06-01,"CAF",537.3
"Central African Republic",2010-05-01,"CAF",522.04
"Central African Republic",2010-04-01,"CAF",489.31
"Central African Republic",2010-03-01,"CAF",483.44
"Central African Republic",2010-02-01,"CAF",479.3
"Central African Republic",2010-01-01,"CAF",459.61
"Central African Republic",2009-12-01,"CAF",448.87
"Central African Republic",2009-11-01,"CAF",439.81
"Central African Republic",2009-10-01,"CAF",442.72
"Central African Republic",2009-09-01,"CAF",450.47
"Central African Republic",2009-08-01,"CAF",459.74
"Central African Republic",2009-07-01,"CAF",465.62
"Central African Republic",2009-06-01,"CAF",467.99
"Central African Republic",2009-05-01,"CAF",480.54
"Central African Republic",2009-04-01,"CAF",497.3
"Central African Republic",2009-03-01,"CAF",502.66
"Central African Republic",2009-02-01,"CAF",513.08
"Central African Republic",2009-01-01,"CAF",495.49
"Central African Republic",2008-12-01,"CAF",487.72
"Central African Republic",2008-11-01,"CAF",515.2
"Central African Republic",2008-10-01,"CAF",492.38
"Central African Republic",2008-09-01,"CAF",456.49
"Central African Republic",2008-08-01,"CAF",438.02
"Central African Republic",2008-07-01,"CAF",415.96
"Central African Republic",2008-06-01,"CAF",421.76
"Central African Republic",2008-05-01,"CAF",421.65
"Central African Republic",2008-04-01,"CAF",416.47
"Central African Republic",2008-03-01,"CAF",422.48
"Central African Republic",2008-02-01,"CAF",444.77
"Central African Republic",2008-01-01,"CAF",445.69
"Central African Republic",2007-12-01,"CAF",450.2
"Central African Republic",2007-11-01,"CAF",446.73
"Central African Republic",2007-10-01,"CAF",461.05
"Central African Republic",2007-09-01,"CAF",472.03
"Central African Republic",2007-08-01,"CAF",481.53
"Central African Republic",2007-07-01,"CAF",478.26
"Central African Republic",2007-06-01,"CAF",488.84
"Central African Republic",2007-05-01,"CAF",485.49
"Central African Republic",2007-04-01,"CAF",485.31
"Central African Republic",2007-03-01,"CAF",495.37
"Central African Republic",2007-02-01,"CAF",501.72
"Central African Republic",2007-01-01,"CAF",504.64
"Central African Republic",2006-12-01,"CAF",496.46
"Central African Republic",2006-11-01,"CAF",509.23
"Central African Republic",2006-10-01,"CAF",520.14
"Central African Republic",2006-09-01,"CAF",515.39
"Central African Republic",2006-08-01,"CAF",512.01
"Central African Republic",2006-07-01,"CAF",517.17
"Central African Republic",2006-06-01,"CAF",518.54
"Central African Republic",2006-05-01,"CAF",513.69
"Central African Republic",2006-04-01,"CAF",534.55
"Central African Republic",2006-03-01,"CAF",545.72
"Central African Republic",2006-02-01,"CAF",549.45
"Central African Republic",2006-01-01,"CAF",541.97
"Central African Republic",2005-12-01,"CAF",553.27
"Central African Republic",2005-11-01,"CAF",556.57
"Central African Republic",2005-10-01,"CAF",545.97
"Central African Republic",2005-09-01,"CAF",535.2
"Central African Republic",2005-08-01,"CAF",533.63
"Central African Republic",2005-07-01,"CAF",544.94
"Central African Republic",2005-06-01,"CAF",539.22
"Central African Republic",2005-05-01,"CAF",516.75
"Central African Republic",2005-04-01,"CAF",507
"Central African Republic",2005-03-01,"CAF",496.91
"Central African Republic",2005-02-01,"CAF",504.03
"Central African Republic",2005-01-01,"CAF",499.99
"Central African Republic",2004-12-01,"CAF",489.24
"Central African Republic",2004-11-01,"CAF",504.92
"Central African Republic",2004-10-01,"CAF",525.2
"Central African Republic",2004-09-01,"CAF",536.89
"Central African Republic",2004-08-01,"CAF",538.73
"Central African Republic",2004-07-01,"CAF",534.78
"Central African Republic",2004-06-01,"CAF",540.4
"Central African Republic",2004-05-01,"CAF",546.3
"Central African Republic",2004-04-01,"CAF",547.3
"Central African Republic",2004-03-01,"CAF",534.97
"Central African Republic",2004-02-01,"CAF",518.69
"Central African Republic",2004-01-01,"CAF",520.06
"Central African Republic",2003-12-01,"CAF",533.92
"Central African Republic",2003-11-01,"CAF",560.55
"Central African Republic",2003-10-01,"CAF",561.03
"Central African Republic",2003-09-01,"CAF",584.54
"Central African Republic",2003-08-01,"CAF",588.9
"Central African Republic",2003-07-01,"CAF",576.83
"Central African Republic",2003-06-01,"CAF",562.43
"Central African Republic",2003-05-01,"CAF",566.37
"Central African Republic",2003-04-01,"CAF",604.7
"Central African Republic",2003-03-01,"CAF",607
"Central African Republic",2003-02-01,"CAF",608.89
"Central African Republic",2003-01-01,"CAF",617.55
"Central African Republic",2002-12-01,"CAF",644.2
"Central African Republic",2002-11-01,"CAF",655.06
"Central African Republic",2002-10-01,"CAF",668.59
"Central African Republic",2002-09-01,"CAF",668.8
"Central African Republic",2002-08-01,"CAF",670.88
"Central African Republic",2002-07-01,"CAF",661.13
"Central African Republic",2002-06-01,"CAF",686.55
"Central African Republic",2002-05-01,"CAF",715.33
"Central African Republic",2002-04-01,"CAF",740.49
"Central African Republic",2002-03-01,"CAF",748.98
"Central African Republic",2002-02-01,"CAF",753.94
"Central African Republic",2002-01-01,"CAF",742.63
"Cote d'Ivoire",2020-07-01,"CIV",579.3669722
"Cote d'Ivoire",2020-06-01,"CIV",586.1187045
"Cote d'Ivoire",2020-05-01,"CIV",601.911
"Cote d'Ivoire",2020-04-01,"CIV",604.034
"Cote d'Ivoire",2020-03-01,"CIV",593.5995909
"Cote d'Ivoire",2020-02-01,"CIV",602.28075
"Cote d'Ivoire",2020-01-01,"CIV",591.682471
"Cote d'Ivoire",2019-12-01,"CIV",591.3400985
"Cote d'Ivoire",2019-11-01,"CIV",594.0407619
"Cote d'Ivoire",2019-10-01,"CIV",594.8092609
"Cote d'Ivoire",2019-09-01,"CIV",597.4420714
"Cote d'Ivoire",2019-08-01,"CIV",590.3435909
"Cote d'Ivoire",2019-07-01,"CIV",586.2323043
"Cote d'Ivoire",2019-06-01,"CIV",581.840725
"Cote d'Ivoire",2019-05-01,"CIV",590.9005
"Cote d'Ivoire",2019-04-01,"CIV",595.4680227
"Cote d'Ivoire",2019-03-01,"CIV",589.9804048
"Cote d'Ivoire",2019-02-01,"CIV",593.1781
"Cote d'Ivoire",2019-01-01,"CIV",587.2653458
